-2.638841397128999233e-05,-2.378862351179122925e-01,-1.386792064295150340e-05,7.247829344123601913e-04,6.803899304941296577e-05,-5.771105643361806870e-04,-6.240394711494445801e-02,-1.754503138363361359e-02,1.820094697177410126e-02,9.005612879991531372e-02,-7.888577238190919161e-05,1.743242319207638502e-04,-3.116687238216400146e-01,-9.378760296385735273e-05,-1.979672379093244672e-05,1.212137794937007129e-05,7.156476203817874193e-05,5.902898192289285362e-05,-6.478992145275697112e-05,-1.329547103523509577e-05,3.838827979052439332e-06,3.419847416807897389e-05,3.054198168683797121e-05,-9.405368473380804062e-06,-1.662123104324564338e-04,7.053994522721040994e-06,-1.871792483143508434e-03,3.234038949012756348e-01,6.671449635177850723e-03,-9.000857244245707989e-05,9.970273094950243831e-05,1.188307942356914282e-05,1.364592928439378738e-03,-2.657715594978071749e-05,-8.878315384208690375e-06,-3.208797425031661987e-02,8.242335024988278747e-05,-6.298379739746451378e-04,4.788303340319544077e-05,1.621775180101394653e-01,7.845165964681655169e-05,-1.401328248903155327e-03,-3.216088190674781799e-02,6.938941078260540962e-05,-4.802303374162875116e-05,5.059544855612330139e-05,-3.079195506870746613e-03,-1.883433287730440497e-05,1.120369852287694812e-04,2.186181518482044339e-05,2.258918732404708862e-01,6.162872887216508389e-05,-1.003272533416748047e-01,-1.789063662290573120e-01,1.011522981571033597e-04,-2.332873700652271509e-04,-4.701857324107550085e-05,9.848814457654953003e-03,1.815140992403030396e-02,3.157000616192817688e-02,-7.577367871999740601e-02,4.163835197687149048e-02,-7.954395550768822432e-05,-6.275200843811035156e-02,-3.422138252062723041e-05,-2.980147837661206722e-05,-1.764791231835260987e-04,1.697494685649871826e-01,2.803307026624679565e-03,4.075389821082353592e-03,1.410238910466432571e-03,1.160859683295711875e-04,-3.945202007889747620e-02,5.618068098556250334e-05,-4.095700085163116455e-01,-3.638477937784045935e-05,7.545363769168034196e-05,1.537573486566543579e-01,-8.971286565065383911e-02,-2.962445281445980072e-02,1.172210886579705402e-05,-3.778618338401429355e-05,-6.760982796549797058e-05,-2.753946318989619613e-06,5.245662177912890911e-04,6.298681546468287706e-05,7.631255721207708120e-05,-2.224876545369625092e-03,4.783248732564970851e-05,-2.774544918793253601e-05,1.926862299442291260e-01,6.194526213221251965e-05,-1.013064902508631349e-04,-6.868207361549139023e-03,4.196796726319007576e-05,8.886070281732827425e-05,-4.660460054874420166e-01,2.665930986404418945e-01,-8.942790736909955740e-05,-2.166844755411148071e-01
8.933376375352963805e-05,4.350679740309715271e-02,-8.693267591297626495e-05,7.632631063461303711e-02,1.076092157745733857e-04,-2.960956692695617676e-01,-3.618806600570678711e-03,8.414488547714427114e-05,1.953395605087280273e-01,-1.183017715811729431e-01,5.612262975773774087e-05,-2.237690426409244537e-02,-7.465001940727233887e-02,3.108683449681848288e-05,2.736684109549969435e-05,2.752303771558217704e-05,-7.823752821423113346e-05,1.305192017753142864e-05,9.533272532280534506e-06,1.008003164315596223e-04,2.806468000926543027e-05,-5.953660001978278160e-05,-4.778961738338693976e-06,-1.111868623411282897e-04,2.415279595879837871e-04,-2.962786311400122941e-06,-9.665679186582565308e-02,2.358765900135040283e-01,1.451591495424509048e-03,-7.996740896487608552e-05,-8.662011532578617334e-05,2.434496309433598071e-05,-1.026544137857854366e-03,6.875061808386817575e-05,-1.587792030477430671e-05,1.110977958887815475e-02,-1.546653948025777936e-05,3.858764248434454203e-04,3.057734284084290266e-05,1.256492584943771362e-01,-5.499941471498459578e-05,-7.198353996500372887e-04,1.309854164719581604e-02,-9.049672371475026011e-05,1.275642716791480780e-05,-6.949168164283037186e-05,-2.020546700805425644e-03,-9.589423279976472259e-05,1.066668337443843484e-04,-1.612789310456719249e-05,-1.505564302206039429e-01,-2.066098750219680369e-05,-1.274088472127914429e-01,-5.025528371334075928e-02,-2.041658808593638241e-05,2.326378162251785398e-04,-3.982127236668020487e-04,-3.673724234104156494e-01,-2.454759478569030762e-01,-1.425571739673614502e-02,3.130247890949249268e-01,4.639845713973045349e-02,-4.650843038689345121e-05,-5.536520853638648987e-02,2.553905142121948302e-05,5.898473318666219711e-07,-5.662193143507465720e-05,-9.956696629524230957e-02,1.308179050683975220e-01,-3.735692501068115234e-01,6.919490406289696693e-04,-3.598007606342434883e-05,1.664982177317142487e-03,-6.334118370432406664e-05,4.465417563915252686e-02,-8.775586320552974939e-05,2.229481469839811325e-05,3.175555961206555367e-03,-3.350068926811218262e-01,-2.852887809276580811e-01,-3.723337840710883029e-06,1.016115638776682317e-04,7.734408427495509386e-06,-9.670322469901293516e-05,2.552711367607116699e-01,-6.527864024974405766e-05,-5.159174907021224499e-05,2.061789184808731079e-01,-3.651542647276073694e-05,-6.558198947459459305e-05,-2.248809933662414551e-01,7.222163549158722162e-05,3.821237987722270191e-05,2.303577363491058350e-01,-1.218111210619099438e-04,1.753159012878313661e-04,-1.042732328642159700e-04,-2.099204808473587036e-02,-5.121024150867015123e-05,1.863898634910583496e-01
9.250553557649254799e-05,-2.790523767471313477e-01,5.608170613413676620e-05,-8.826364501146599650e-05,-3.454593825154006481e-04,-1.139956712722778320e-01,-9.355973452329635620e-02,-6.460773875005543232e-06,1.443646997213363647e-01,-5.052232146263122559e-01,-6.631270662182942033e-05,5.555840471060946584e-05,3.514262381941080093e-03,-7.470441050827503204e-05,-1.406803312420379370e-05,-9.003729064716026187e-05,-6.468409264925867319e-05,-4.234265361446887255e-05,-1.009811312542296946e-04,-8.283018541987985373e-05,2.351643342990428209e-05,6.815976666985079646e-05,4.157266084803268313e-05,-4.097639975952915847e-05,2.314107550773769617e-04,-4.029037427244475111e-06,6.168024241924285889e-02,-3.547102212905883789e-01,1.047853231430053711e-01,1.493097079219296575e-05,-3.276025381637737155e-05,-1.869058360171038657e-05,-1.175058782100677490e-01,3.294097405159845948e-05,4.066384644829668105e-05,5.645825061947107315e-03,-4.474732850212603807e-05,-1.660903841257095337e-01,1.694013772066682577e-04,-1.879605278372764587e-02,-1.363635237794369459e-04,-1.928526461124420166e-01,2.945871651172637939e-01,6.601532368222251534e-05,-3.151750570395961404e-05,8.250825339928269386e-05,2.098605968058109283e-03,-6.969815876800566912e-05,-5.824036634294316173e-06,4.234080552123486996e-05,-1.129442527890205383e-01,-1.194029573525767773e-05,1.449597924947738647e-01,4.825907573103904724e-02,1.087620112230069935e-04,1.688964766799472272e-05,-5.775257200002670288e-02,2.720326781272888184e-01,-1.072596088051795959e-01,2.981598372571170330e-04,-2.861047349870204926e-02,4.113228619098663330e-02,-2.239521199953742325e-05,9.868462383747100830e-02,7.706449650868307799e-06,3.731177639565430582e-05,6.475176633102819324e-05,1.840094476938247681e-01,-1.054839044809341431e-01,9.275378659367561340e-03,1.735288277268409729e-02,-7.132304017432034016e-05,1.059394851326942444e-01,2.891960139095317572e-05,5.229991078376770020e-01,5.343056182027794421e-05,-3.359958645887672901e-05,-3.137849569320678711e-01,-7.870481163263320923e-02,1.359831541776657104e-01,2.746699829003773630e-05,-8.570704812882468104e-05,4.520058791968040168e-05,-4.052227450301870704e-05,-1.898532267659902573e-03,6.161793862702324986e-06,-2.576573569967877120e-05,-1.965228915214538574e-01,2.999191019625868648e-05,-5.036312359152361751e-05,2.887102365493774414e-01,-1.267588522750884295e-04,4.058139893459156156e-06,5.388696864247322083e-02,-3.732872573891654611e-05,1.565668935654684901e-05,3.937090635299682617e-01,-5.923940613865852356e-02,4.488776176003739238e-05,-2.073914557695388794e-01
1.737877755658701062e-05,6.348768947646021843e-04,4.553666803985834122e-05,9.474647231400012970e-04,-1.643279028940014541e-05,-9.782081469893455505e-04,4.098599602002650499e-04,-5.300159682519733906e-04,1.146710440516471863e-01,-2.976959645748138428e-01,7.960500079207122326e-05,7.950148428790271282e-04,4.174633068032562733e-04,2.962921644211746752e-05,3.298273804830387235e-05,1.482604966440703720e-05,4.735324910143390298e-05,4.076162440469488502e-05,5.905944999540224671e-05,1.787990186130627990e-05,-3.681062662508338690e-05,2.021725595113821328e-05,-2.880078682210296392e-05,-6.632420263485983014e-05,1.143382542068138719e-05,1.027142479870235547e-05,-3.576164320111274719e-02,4.558399319648742676e-03,2.504500793293118477e-03,1.650575431995093822e-04,-7.997140346560627222e-05,5.149669232196174562e-05,-1.173547655344009399e-01,-2.549238524807151407e-05,-1.120457018259912729e-04,-2.049957811832427979e-01,-5.004210834158584476e-06,-1.036308007314801216e-03,7.425801595672965050e-05,1.175729781389236450e-01,-1.072422019205987453e-04,1.539969467557966709e-03,1.175891160964965820e-01,-1.373007762595079839e-06,3.041459058295004070e-05,-4.774389162776060402e-05,-3.619492519646883011e-03,2.876760845538228750e-06,-8.898098894860595465e-05,3.619934068410657346e-05,-3.354592323303222656e-01,4.871818600804544985e-05,5.010313391685485840e-01,9.549272060394287109e-02,7.192228804342448711e-05,1.768785296007990837e-05,-6.117001175880432129e-04,2.396965865045785904e-03,3.507547546178102493e-03,-7.818978629074990749e-04,-1.322140693664550781e-01,1.759054604917764664e-03,6.393942749127745628e-05,-4.644953645765781403e-03,-4.434760921867564321e-05,-7.955077307997271419e-06,-8.222071483032777905e-05,-3.867329359054565430e-01,2.628286834806203842e-03,-9.061690419912338257e-02,-2.104403451085090637e-03,3.143392677884548903e-05,1.904218345880508423e-01,-2.731200584094040096e-05,-3.715735673904418945e-01,-3.455875048530288041e-05,1.642626557440962642e-06,3.483599424362182617e-01,-4.134723276365548372e-04,1.668501943349838257e-01,1.640124537516385317e-06,-4.071259900229051709e-05,3.760660183615982533e-05,-5.832021997775882483e-05,3.069861559197306633e-04,4.897540202364325523e-05,1.266801700694486499e-05,-1.519559919834136963e-01,1.617098314454779029e-05,2.270997501909732819e-04,-3.980114161968231201e-01,1.293461173190735281e-05,5.775339377578347921e-05,7.596014533191919327e-03,-9.716632484924048185e-05,-1.656581298448145390e-04,-3.654860854148864746e-01,-2.442837804555892944e-01,8.557548426324501634e-06,-3.155606687068939209e-01
-4.335362973506562412e-05,1.068605855107307434e-02,9.075317211681976914e-05,-1.351267856080085039e-04,2.730856795096769929e-05,6.217188201844692230e-04,2.602172316983342171e-03,9.428938210476189852e-05,1.326451729983091354e-02,7.213665544986724854e-02,5.743164729210548103e-05,2.703778445720672607e-04,-5.183933675289154053e-02,2.131222136085852981e-04,-4.692801667260937393e-07,9.728681470733135939e-05,-1.016572277876548469e-04,5.339981726137921214e-06,-4.829693352803587914e-05,-1.456763129681348801e-05,3.418427513679489493e-05,5.448700540000572801e-05,-3.283848855062387884e-05,3.337412636028602719e-05,-2.151181688532233238e-04,1.650325022637844086e-02,6.195545941591262817e-02,-1.511973608285188675e-02,1.806361377239227295e-01,2.721961755014490336e-05,9.143885108642280102e-06,-7.271926733665168285e-06,-2.522804737091064453e-01,5.602739474852569401e-05,-8.045961294556036592e-06,7.483149878680706024e-03,7.288603228516876698e-06,1.121034380048513412e-03,-2.376152042415924370e-05,-1.484557520598173141e-03,2.546767245803494006e-05,3.275016933912411332e-05,4.693868011236190796e-02,3.483361069811508060e-06,-1.941657501447480172e-05,5.966725439066067338e-06,1.504520070739090443e-03,2.178538125008344650e-05,-5.815434269607067108e-05,-4.272967635188251734e-05,-3.811187148094177246e-01,1.282630546484142542e-04,-8.616556879132986069e-04,3.408668935298919678e-01,-1.521923259133473039e-04,-7.790244853822514415e-05,-1.980114175239577889e-04,-8.661037683486938477e-02,-3.920804709196090698e-02,-1.606860570609569550e-02,-2.840848565101623535e-01,2.385408058762550354e-02,-2.831159508787095547e-05,1.401856262236833572e-02,7.154991908464580774e-05,-1.501020451541990042e-04,-7.447228563250973821e-05,-4.370227754116058350e-01,-1.980865933001041412e-02,-5.880865268409252167e-03,5.861065816134214401e-03,-2.178327413275837898e-04,6.353366188704967499e-03,6.355163350235670805e-05,-2.550623938441276550e-02,-4.854543658439069986e-05,-6.403959559975191951e-05,1.619754284620285034e-01,2.249634861946105957e-01,2.212068648077547550e-05,3.176917743985541165e-05,1.022705255309119821e-04,-5.486738518811762333e-05,-2.685494473553262651e-05,-6.816706154495477676e-04,-8.068583701970055699e-05,-2.082648097712080926e-05,-2.605603039264678955e-01,-3.629182538134045899e-05,-1.886522659333422780e-05,-1.040105335414409637e-02,-1.819625176722183824e-04,2.376377051405142993e-05,1.041585579514503479e-01,-8.517504465999081731e-05,-1.287184932152740657e-05,1.625617151148617268e-03,-5.902085453271865845e-03,-7.396623550448566675e-05,1.882011592388153076e-01
-3.320082396385259926e-05,-3.581123659387230873e-03,-2.470605977578088641e-06,2.314656507223844528e-03,9.850546484813094139e-05,-3.503214335069060326e-03,-1.945013878867030144e-03,2.922513813246041536e-04,-1.214960776269435883e-02,1.325031649321317673e-02,-7.927595106593798846e-06,1.256610499694943428e-03,-2.134321955963969231e-03,-3.248511711717583239e-05,-2.625317210913635790e-05,-3.428031050134450197e-05,1.266365579795092344e-04,-4.791065657627768815e-05,-2.671304719115141779e-05,-2.610570663819089532e-05,6.072133692214265466e-05,-1.011531639960594475e-04,-8.878080552676692605e-05,-4.230495687806978822e-05,-5.281262201606296003e-05,-1.361672002531122416e-05,6.095729470252990723e-01,2.464888617396354675e-03,1.639805152080953121e-03,2.025220892392098904e-04,-4.147388244746252894e-05,3.729493073478806764e-06,-2.827677428722381592e-01,-1.252894526260206476e-05,4.430101034813560545e-05,1.122696548700332642e-01,1.156319849542342126e-04,-8.686999208293855190e-04,6.511167157441377640e-06,-1.431132783181965351e-03,7.922292570583522320e-05,-2.674829959869384766e-02,-3.428061902523040771e-01,-1.420314074493944645e-04,-3.502880281303077936e-05,-6.673440657323226333e-05,7.898582145571708679e-03,-4.685371095547452569e-06,-5.427151336334645748e-06,-6.066854257369413972e-05,1.065847929567098618e-03,2.029034076258540154e-04,-1.481981277465820312e-01,3.959223926067352295e-01,5.964888987364247441e-05,-8.413624163949862123e-05,1.468333357479423285e-04,-7.996656745672225952e-02,-5.589010566473007202e-02,1.723803288768976927e-04,-2.770250663161277771e-02,-3.449614718556404114e-02,-9.388952457811683416e-05,1.746073216199874878e-01,-2.788520214380696416e-05,-2.421442877675872296e-05,2.786259574349969625e-05,6.293643265962600708e-02,5.560790188610553741e-03,-2.973139882087707520e-01,-5.512253046035766602e-01,-1.406110823154449463e-05,1.567756198346614838e-02,7.143311449908651412e-06,-1.141646690666675568e-02,5.940971459494903684e-05,-2.157528979296330363e-05,1.114938855171203613e-01,3.183744475245475769e-02,-1.741800457239151001e-01,-2.734199597398401238e-06,1.317568967351689935e-05,-2.520862108212895691e-05,1.029732084134593606e-05,-1.715620160102844238e-01,-2.152985507564153522e-05,-1.826343395805452019e-05,-6.190897431224584579e-03,-1.723646346363238990e-05,4.853289283346384764e-05,3.711994886398315430e-01,3.728753654286265373e-05,6.578511238330975175e-05,2.030862867832183838e-01,7.095193723216652870e-05,2.541422145441174507e-05,-9.514074027538299561e-02,-5.699124559760093689e-02,-2.696877345442771912e-05,2.633753791451454163e-02
-3.854092938126996160e-05,1.710614264011383057e-01,2.082471037283539772e-04,-1.120868488214910030e-03,1.905373210320249200e-05,1.650359597988426685e-03,1.764680724591016769e-03,2.261178195476531982e-02,-1.131698042154312134e-01,-2.027118112891912460e-03,-8.336162863997742534e-05,-2.577958002802915871e-05,-2.835162740666419268e-05,-1.466212415834888816e-05,-1.163006163551472127e-05,-2.780978102236986160e-04,-6.845833559054881334e-05,-6.002310692565515637e-05,-1.699126441963016987e-04,-1.064947718987241387e-04,-4.124885890632867813e-05,-2.898800084949471056e-05,8.665250788908451796e-05,3.523543637129478157e-05,-3.363872237969189882e-04,-5.837333446834236383e-05,-5.936916917562484741e-02,-1.141044311225414276e-02,-1.608684360980987549e-01,-5.714050348615273833e-05,1.546743151266127825e-04,-2.011429387493990362e-06,3.393984735012054443e-01,-1.343761323369108140e-05,1.119659646064974368e-04,4.234417080879211426e-01,-3.965032738051377237e-05,8.825486293062567711e-04,-5.069201142759993672e-05,6.272278260439634323e-04,7.160051609389483929e-06,2.052790077868849039e-04,-5.385231971740722656e-02,3.405037932679988444e-05,2.113499613187741488e-05,1.186756198876537383e-04,-9.535659046377986670e-05,5.887326551601290703e-06,-1.049745114869438112e-04,2.584574576758313924e-05,4.232931416481733322e-03,-6.016701081534847617e-05,6.280209124088287354e-02,-1.240828856825828552e-01,-1.706801122054457664e-04,3.309246312710456550e-05,1.789195084711536765e-05,9.693761169910430908e-02,3.013594262301921844e-02,-1.374401268549263477e-03,3.447884917259216309e-01,-1.170424185693264008e-02,-1.649623300181701779e-04,-3.282411256805062294e-03,3.594410736695863307e-05,6.245708209462463856e-05,-6.925022171344608068e-05,-1.041442230343818665e-01,-3.773916363716125488e-01,1.460084915161132812e-01,1.005175188183784485e-01,7.825881766621023417e-06,1.389145385473966599e-03,2.840510569512844086e-05,-4.803378880023956299e-02,7.523957901867106557e-05,3.576718154363334179e-05,1.777496784925460815e-01,1.523656696081161499e-01,5.261761252768337727e-04,-5.031633918406441808e-07,8.040893590077757835e-06,-1.995047932723537087e-05,2.812785714922938496e-05,8.289799443446099758e-04,3.878260031342506409e-05,1.023230433929711580e-04,-2.519755810499191284e-02,2.083412982756271958e-05,9.132621198659762740e-05,-1.804436147212982178e-01,2.539009983593132347e-05,-8.665799396112561226e-05,-6.190520245581865311e-03,7.968184945639222860e-06,2.642485196702182293e-05,-6.352924555540084839e-02,-1.375192850828170776e-01,-6.450112414313480258e-05,-4.169121682643890381e-01
9.878609853330999613e-05,5.554398056119680405e-03,-1.157343831437174231e-05,-2.786096010822802782e-04,1.254451490240171552e-05,1.998280058614909649e-04,-1.721752062439918518e-02,3.902861499227583408e-05,-3.219093894585967064e-03,-1.519256979227066040e-01,-3.467035639914683998e-05,-2.442387165501713753e-03,-3.771415352821350098e-02,1.063903910107910633e-04,-3.654881584225222468e-05,3.469580406090244651e-05,-7.743605965515598655e-05,9.531309478916227818e-05,-4.918091508443467319e-05,9.739333472680300474e-05,-9.497458449914120138e-06,1.624051219550892711e-05,4.848926255363039672e-05,1.068843776010908186e-04,-1.091377198463305831e-04,-9.669256542110815644e-06,1.031213626265525818e-01,9.773178957402706146e-03,-1.661760546267032623e-02,-1.351899118162691593e-04,7.686817843932658434e-05,-2.750880230451002717e-05,2.489655837416648865e-02,-1.981987588806077838e-05,5.833711475133895874e-05,1.303066313266754150e-02,-2.397558273514732718e-05,-3.109663666691631079e-04,2.293897341587580740e-05,2.620915882289409637e-03,-1.445605721528409049e-05,1.283146091736853123e-03,3.604618608951568604e-01,1.836199517128989100e-04,-3.645821561804041266e-05,-1.647037606744561344e-06,9.318150114268064499e-04,2.198051224695518613e-04,2.121923316735774279e-04,-1.150639582192525268e-05,2.641248889267444611e-02,1.719518186291679740e-04,-5.279722809791564941e-02,-1.241208836436271667e-01,7.621150871273130178e-06,-9.909355139825493097e-05,1.133336772909387946e-04,4.815312027931213379e-01,2.628665268421173096e-01,-1.291718333959579468e-03,5.115532130002975464e-02,-8.077802509069442749e-02,-2.042538108071312308e-05,-1.775030344724655151e-01,5.703233910026028752e-05,-8.405917469644919038e-06,-8.217632421292364597e-05,2.231484511867165565e-03,1.058318302966654301e-03,2.699171192944049835e-03,-6.878547836095094681e-03,-5.255860014585778117e-05,-5.586537532508373260e-03,-1.967162825167179108e-04,2.045996021479368210e-03,1.236283860635012388e-04,-2.426484206807799637e-05,-3.502672910690307617e-01,-9.512758255004882812e-02,-5.107188597321510315e-03,1.931890801643021405e-05,5.984554809401743114e-05,-4.632074342225678265e-05,-2.437097646179609001e-05,3.876493079587817192e-03,-3.917576395906507969e-05,-7.475840902770869434e-06,7.649131119251251221e-03,2.849177872121799737e-05,-3.232490271329879761e-04,5.736824125051498413e-02,7.820333121344447136e-05,5.652721301885321736e-05,-9.719852358102798462e-02,6.460845179390162230e-05,4.046055255457758904e-05,-1.257994323968887329e-01,-1.934887319803237915e-01,-2.064403815893456340e-06,-2.296036183834075928e-01
-2.058013342320919037e-05,6.554155144840478897e-03,8.143142622429877520e-07,-1.705920294625684619e-04,4.919009370496496558e-05,-1.446959562599658966e-02,-4.157616756856441498e-03,3.012595698237419128e-04,-4.629024304449558258e-03,-4.465995356440544128e-03,-4.090247966814786196e-05,-2.313649281859397888e-03,-1.262425095774233341e-03,-5.123313258081907406e-06,5.528888141270726919e-05,1.309095241595059633e-04,-1.790532114682719111e-04,-7.309066131711006165e-05,2.355113974772393703e-05,6.621897773584350944e-05,2.575926373538095504e-06,1.282208540942519903e-04,1.314047403866425157e-04,-3.905303310602903366e-05,-4.224016447551548481e-05,-3.937019209843128920e-05,2.441928535699844360e-02,-4.028216935694217682e-03,-1.251512765884399414e-01,-1.769717346178367734e-04,1.119625267165247351e-05,-7.036240276647731662e-06,6.745960563421249390e-02,1.385693485644878820e-05,4.435369191924110055e-05,-2.440845221281051636e-02,1.731755037326365709e-05,1.611195039004087448e-04,-6.642137304879724979e-05,7.261740975081920624e-04,-2.722919089137576520e-05,1.394963765051215887e-04,1.051473170518875122e-01,1.750056799210142344e-05,3.162828215863555670e-05,8.197422721423208714e-05,-1.368031948804855347e-01,-3.695151826832443476e-05,3.274062473792582750e-04,5.639255687128752470e-05,-2.575420737266540527e-01,1.279850839637219906e-04,-1.128373481333255768e-02,-1.870560199022293091e-01,-4.774211265612393618e-05,-3.838775955955497921e-05,7.408895180560648441e-05,-2.348014265298843384e-01,-8.809752762317657471e-03,-1.281928503885865211e-03,5.833470076322555542e-02,-6.898786872625350952e-02,-1.424709917046129704e-04,-6.007494404911994934e-02,1.700295979389920831e-05,7.755974365863949060e-05,-5.662230250891298056e-06,1.656693071126937866e-01,-6.111363414674997330e-03,-5.857049673795700073e-02,8.705628104507923126e-03,6.305089482339099050e-05,-3.695512656122446060e-03,-3.071341780014336109e-06,4.124279133975505829e-03,1.896918911370448768e-05,5.719991168007254601e-05,-1.804684102535247803e-01,-1.743185222148895264e-01,-2.490302920341491699e-02,-4.462927790882531554e-06,-4.280298162484541535e-05,8.784860256128013134e-06,2.121924480888992548e-04,3.805157728493213654e-03,-3.528961315168999135e-06,8.967634494183585048e-05,-4.189265891909599304e-03,4.213472129777073860e-05,-6.072947508073411882e-05,-1.912625730037689209e-01,-1.210867922054603696e-04,-2.983219455927610397e-04,-8.183883875608444214e-02,-1.522789971204474568e-04,8.950430492404848337e-05,3.153986530378460884e-03,-1.073087975382804871e-01,-8.619396248832345009e-05,2.105021849274635315e-04
1.450966010452248156e-05,5.772560834884643555e-03,8.205522317439317703e-05,-4.663873405661433935e-04,-5.194330879021435976e-05,7.061542128212749958e-04,-1.526710949838161469e-02,5.832192982779815793e-05,-2.049059979617595673e-02,-7.989477599039673805e-04,4.936737241223454475e-08,7.667230674996972084e-04,2.341639846563339233e-01,8.956742385635152459e-05,-3.706198185682296753e-05,1.745433255564421415e-04,7.738935528323054314e-05,1.462082946090959013e-05,3.521192411426454782e-06,-1.090752775780856609e-04,5.979709021630696952e-05,1.396253537677694112e-06,1.269674248760566115e-05,6.455467519117519259e-05,-2.404092083452269435e-05,2.912251147790811956e-05,-5.109399929642677307e-02,3.731291368603706360e-02,-4.028575867414474487e-02,-1.932070736074820161e-04,6.159961048979312181e-05,-6.641217623837292194e-05,-2.075149118900299072e-01,2.216187567682936788e-06,-2.627667345223017037e-05,2.194360829889774323e-03,1.736680496833287179e-05,1.765977824106812477e-03,5.311379936756566167e-05,1.799675752408802509e-03,-8.287435775855556130e-06,-2.067194873234257102e-04,-7.081454992294311523e-02,-7.026233652140945196e-05,-4.054876626469194889e-06,-1.090594014385715127e-04,-1.536808907985687256e-03,-1.946465636137872934e-04,3.304471465526148677e-05,-4.964628897141665220e-05,-3.410847391933202744e-03,1.703075104160234332e-04,1.256419625133275986e-02,4.236616492271423340e-01,-1.285296602873131633e-04,1.772383620846085250e-05,-2.583764726296067238e-04,-1.120020076632499695e-01,-2.388429045677185059e-01,4.135870840400457382e-04,1.192020811140537262e-02,-3.591050580143928528e-02,1.562544930493459105e-04,2.403050195425748825e-03,3.863671736326068640e-05,-1.524599792901426554e-04,-7.375422865152359009e-05,1.644062697887420654e-01,-1.036035493016242981e-01,1.357570290565490723e-03,1.206165831536054611e-02,1.001377313514240086e-05,-2.784202247858047485e-02,8.965184679254889488e-05,3.023144900798797607e-01,-9.373818465974181890e-05,1.082565941032953560e-04,1.087856106460094452e-02,-3.680632682517170906e-03,1.497912220656871796e-02,3.030589869013056159e-05,-6.004946044413372874e-05,-3.487068170215934515e-06,-1.008889885270036757e-04,2.572007011622190475e-03,7.989839650690555573e-05,4.838071254198439419e-05,-1.246083900332450867e-01,2.587276103440672159e-04,1.833647547755390406e-04,8.713886141777038574e-03,2.659800520632416010e-04,-2.452755870763212442e-05,1.393213719129562378e-01,7.609135354869067669e-05,1.055481407092884183e-04,3.254887182265520096e-03,3.333104774355888367e-02,7.788307993905618787e-05,-1.200288385152816772e-01
