7.428460230585187674e-05,-9.734761260915547609e-05,-4.353922849986702204e-05,8.165218605427071452e-05,-1.221822749357670546e-04,6.533550913445651531e-05,9.731863246997818351e-05,6.265582487685605884e-05,1.375408173771575093e-04,1.119631197070702910e-04
1.238123863004148006e-03,-3.902887692674994469e-03,6.328610181808471680e-01,6.835634703747928143e-04,-1.001256634481251240e-03,-4.072973504662513733e-02,1.827068976126611233e-03,-5.342184449546039104e-04,-7.730616629123687744e-02,-4.462421871721744537e-03
-2.231072285212576389e-04,-5.126146078109741211e-01,4.505972266197204590e-01,5.499305725097656250e-01,-1.946829706430435181e-01,-2.940736594609916210e-04,-5.314708948135375977e-01,8.023335249163210392e-04,1.582610607147216797e-02,-8.789150416851043701e-02
-7.834896678104996681e-05,6.397918332368135452e-05,-1.537440402898937464e-05,-5.473801866173744202e-05,3.813240618910640478e-05,1.275109025300480425e-05,-5.586021143244579434e-05,3.730087337316945195e-05,3.019369614776223898e-05,2.301910717505961657e-05
4.590633034240454435e-05,-4.258918124833144248e-05,-9.806240268517285585e-05,6.274394763750024140e-06,7.906714017735794187e-06,4.113423710805363953e-05,-1.561581484565977007e-05,5.114136365591548383e-05,2.009163290495052934e-04,-9.750897879712283611e-05
-1.844529956579208374e-01,-1.447593122720718384e-01,-4.303296096622943878e-03,2.977211261168122292e-03,2.179755121469497681e-01,2.812371551990509033e-01,-7.401937246322631836e-01,4.802204370498657227e-01,-3.789198100566864014e-01,3.286091685295104980e-01
-1.429293770343065262e-04,-2.582809247542172670e-05,4.752175300382077694e-06,1.009560874081216753e-04,8.668983355164527893e-05,-1.580965908942744136e-05,1.312717358814552426e-04,1.144480847869999707e-05,4.126899148104712367e-05,2.844106347765773535e-05
1.825032086344435811e-05,-5.619274452328681946e-05,-1.863550096459221095e-05,5.720692206523381174e-05,1.080956935766153038e-04,1.691000579739920795e-05,6.818160181865096092e-05,3.262945218011736870e-03,3.997830935986712575e-05,2.820459667418617755e-05
2.634254924487322569e-04,2.233572537079453468e-03,-2.851992612704634666e-04,2.570504844188690186e-01,6.339718820527195930e-04,-1.893192762508988380e-03,-2.642814361024647951e-04,-1.627074670977890491e-04,8.790936321020126343e-02,2.532391846179962158e-01
6.171205313876271248e-05,-3.438436397118493915e-05,-2.417046562186442316e-05,-1.773990516085177660e-04,-5.180828884476795793e-05,-1.183003223559353501e-05,-3.993525024270638824e-05,-7.364728662651032209e-05,-8.003138646017760038e-06,6.998459866736084223e-06
-5.558457691222429276e-03,-1.434996374882757664e-05,2.096376381814479828e-03,-7.814765558578073978e-04,6.249159574508666992e-01,2.673446200788021088e-03,2.981809377670288086e-01,8.722083875909447670e-04,-7.756737619638442993e-02,-5.399237275123596191e-01
-1.794946438167244196e-04,-3.839534838334657252e-05,6.380993727361783385e-05,4.934685421176254749e-06,1.061155489878728986e-05,2.454083733027800918e-05,-4.407195956446230412e-05,-1.780675520421937108e-04,-3.625466342782601714e-05,-4.245886520948261023e-05
1.930172220454551280e-05,2.504195072106085718e-05,3.960201138397678733e-05,-8.038230589590966702e-05,3.903938340954482555e-05,3.570595436030998826e-05,3.448756615398451686e-05,2.369302674196660519e-04,-1.001683813228737563e-06,-4.321504820836707950e-05
-1.201017643325030804e-03,-3.147223889827728271e-01,-3.339849179610610008e-03,-3.569171130657196045e-01,5.851468443870544434e-01,-4.718738794326782227e-02,-4.266864359378814697e-01,7.076333761215209961e-01,-4.761874973773956299e-01,2.087589800357818604e-01
4.342104875831864774e-05,1.069257450581062585e-05,1.005782469292171299e-04,1.046416437020525336e-04,7.691478094784542918e-05,1.473332958994433284e-04,1.966868694580625743e-05,6.353239587042480707e-05,9.343313286080956459e-05,8.157367119565606117e-05
9.635419701226055622e-06,-1.586574362590909004e-04,5.382993913372047246e-05,-1.791672257240861654e-04,4.401972546475008130e-05,1.982501999009400606e-04,-2.368442073930054903e-05,2.081286220345646143e-05,-5.690445323125459254e-05,1.487266126787289977e-04
6.870510696899145842e-05,3.423599991947412491e-06,1.083282404579222202e-04,-1.156819780590012670e-05,7.808624650351703167e-05,-3.614219895098358393e-05,6.669428330496884882e-06,-5.102489740238524973e-05,4.040130988869350404e-06,6.966706132516264915e-05
-7.892294524936005473e-05,1.087997225113213062e-05,1.014477675198577344e-04,-5.869747838005423546e-06,1.011917483992874622e-04,1.341655297437682748e-04,9.341922122985124588e-05,3.158485924359411001e-05,2.945961205114144832e-05,3.038898285012692213e-05
5.371188308345153928e-05,-6.183928780956193805e-05,-2.113882510457187891e-05,9.646453690947964787e-05,1.500058715464547276e-06,2.444519486743956804e-05,-1.353053230559453368e-04,-6.439810385927557945e-05,6.262997339945286512e-05,8.482456905767321587e-07
1.177061931230127811e-04,1.284184982068836689e-03,-3.770934417843818665e-04,-2.302093897014856339e-03,1.843852102756500244e-01,1.978648751974105835e-01,2.375670446781441569e-04,1.348193036392331123e-04,8.232588297687470913e-04,-3.319949028082191944e-04
-1.107022944779600948e-05,-2.723286524997092783e-05,-2.994613896589726210e-05,-6.762755219824612141e-05,-8.234169217757880688e-05,-9.555868018651381135e-05,-1.594392670085653663e-04,3.204676977475173771e-05,1.496831828262656927e-04,-3.790564369410276413e-05
2.670302346814423800e-04,2.100527752190828323e-03,8.788009732961654663e-02,3.490034863352775574e-02,-1.764595974236726761e-03,1.901401206851005554e-03,-6.242142617702484131e-02,-2.299126237630844116e-03,3.858223259449005127e-01,3.641065850388258696e-04
1.245242310687899590e-05,-7.912808359833434224e-05,-1.425653172191232443e-04,4.472567979973973706e-06,-5.853853508597239852e-05,1.289868669118732214e-05,-2.401314704911783338e-04,-6.281409150687977672e-05,9.783652785699814558e-05,4.583757254295051098e-05
1.201863051392138004e-05,4.457448124885559082e-01,-4.670302849262952805e-03,2.527752518653869629e-01,-3.510876558721065521e-03,-3.518273821100592613e-03,-3.205400425940752029e-03,4.400374293327331543e-01,-2.629484832286834717e-01,9.663895471021533012e-04
2.243698545498773456e-04,6.136862793937325478e-05,-2.354171883780509233e-04,4.815371357835829258e-05,2.232137048849835992e-04,1.349505328107625246e-04,4.807747245649807155e-06,1.247368345502763987e-04,1.323169999523088336e-04,-4.230263584759086370e-06
-3.189326089341193438e-04,-4.319059371482580900e-05,1.153158172965049744e-01,-2.984518505400046706e-05,-1.839744654716923833e-04,1.121965542552061379e-04,-1.290677319047972560e-04,2.178513386752456427e-05,-3.235896001569926739e-04,1.762347819749265909e-04
-1.169042778201401234e-03,-2.771798521280288696e-03,4.139469820074737072e-05,-8.012421429157257080e-03,2.096785455942153931e-01,-9.160884618759155273e-01,-1.377393752336502075e-01,-1.555235823616385460e-03,7.603641748428344727e-01,1.171578653156757355e-03
-6.245900876820087433e-04,4.710454940795898438e-01,7.765216380357742310e-02,2.348933601751923561e-03,-4.445020109415054321e-03,-5.709773977287113667e-04,4.111522063612937927e-02,-4.019179381430149078e-03,-1.391503843478858471e-03,8.751641726121306419e-04
-2.359862476587295532e-01,6.339821964502334595e-02,-7.548352004960179329e-04,2.314090030267834663e-03,-2.889461815357208252e-03,3.886876404285430908e-01,-8.094006031751632690e-02,-6.376448087394237518e-03,1.554457703605294228e-03,1.593059860169887543e-03
-5.297298077493906021e-03,5.040976684540510178e-03,-5.234229564666748047e-02,2.543183267116546631e-01,-4.194338340312242508e-03,6.267063021659851074e-01,-2.005769908428192139e-01,-8.747532963752746582e-03,4.732739180326461792e-03,3.263462102040648460e-03
-9.356279042549431324e-05,-9.027236228575929999e-05,-8.726652595214545727e-05,5.345791578292846680e-05,1.238079130416736007e-05,9.726369171403348446e-06,2.681533223949372768e-04,1.560220698593184352e-04,6.242793460842221975e-05,-1.236950192833319306e-04
-9.329008025815710425e-05,-4.114648618269711733e-06,8.956834790296852589e-06,-1.194190372189041227e-05,-4.719362914329394698e-05,-8.087208698270842433e-05,-6.999888864811509848e-05,1.703949237708002329e-06,-3.879116047755815089e-05,-8.395903569180518389e-05
