-2.495961380191147327e-04,1.000139018287882209e-04,-2.008174196816980839e-04,1.058733323588967323e-04,-8.149761561071500182e-05,1.675371313467621803e-04,-5.906108708586543798e-05,-3.091871622018516064e-05,-6.543303607031702995e-05,7.152212492655962706e-05
1.482274848967790604e-03,3.393203951418399811e-04,6.345612406730651855e-01,-2.491697960067540407e-04,-8.467694860883057117e-04,-5.327996797859668732e-03,4.075501055922359228e-04,9.124894859269261360e-04,-3.672833554446697235e-04,7.727910415269434452e-04
1.098790438845753670e-03,-5.069861412048339844e-01,4.760125577449798584e-01,6.371497511863708496e-01,-1.254819780588150024e-01,-6.621622946113348007e-03,-7.086672782897949219e-01,-9.431033395230770111e-04,4.065953567624092102e-02,-1.262666434049606323e-01
8.581107249483466148e-05,1.575408678036183119e-04,-6.183116056490689516e-05,-2.266746596433222294e-04,2.452972694300115108e-05,-2.308869734406471252e-04,4.116233321838080883e-05,2.618914295453578234e-04,-1.216744931298308074e-04,6.743600533809512854e-05
1.641253475099802017e-04,-3.418798150960355997e-04,-8.099230763036757708e-05,-2.175284025724977255e-04,-9.231350122718140483e-05,1.750091905705630779e-05,-3.233762981835752726e-06,2.209199301432818174e-04,1.606242440175265074e-04,5.845873965881764889e-05
-7.728854194283485413e-03,-1.234625354409217834e-01,6.741662509739398956e-04,-6.492665037512779236e-03,2.419685870409011841e-01,2.687658071517944336e-01,-8.289741277694702148e-01,5.541931986808776855e-01,-3.319561481475830078e-01,2.976042926311492920e-01
-1.494615717092528939e-04,6.946195935597643256e-05,1.350230886600911617e-04,7.473141886293888092e-05,-5.469772440847009420e-05,8.439236989943310618e-05,2.302878856426104903e-04,7.009677938185632229e-05,-4.915920726489275694e-06,-6.934053089935332537e-05
-2.581296721473336220e-04,-1.963150862138718367e-05,9.690121805761009455e-05,-8.884916314855217934e-05,-1.019609408103860915e-04,5.358743874239735305e-05,8.843914838507771492e-05,3.927461511921137571e-05,4.784329939866438508e-05,1.234392402693629265e-04
1.357582659693434834e-04,-1.520201622042804956e-04,-2.587158451206050813e-05,6.424944876926019788e-05,-5.302677163854241371e-05,6.225455581443384290e-05,-1.532551323180086911e-05,-3.740495594684034586e-05,-3.225883847335353494e-05,1.565112324897199869e-05
-6.176736496854573488e-05,3.971149999415501952e-05,-8.014235208975151181e-05,-1.358327572233974934e-04,-3.455934347584843636e-05,-6.272167956922203302e-05,-2.367630077060312033e-05,4.764537879964336753e-05,2.223201881861314178e-04,-1.460389466956257820e-04
-2.256157808005809784e-03,3.827500331681221724e-04,-1.174323842860758305e-03,-9.179566986858844757e-04,6.542146801948547363e-01,7.519388454966247082e-04,2.181508690118789673e-01,3.399543929845094681e-04,3.534071380272507668e-03,-5.266282558441162109e-01
